"stratum","stratum2","year","index_lcl","index_median","index_ucl","index_mean","index_sd","stratum_area","circle_detection_ratio"
"US-AR_BCR-26","US-AR_BCR-26_LCC-9",2014,0.6641,3.583,18.9675,5.0989,5.6284,51963,1
"US-AR_BCR-26","US-AR_BCR-26_LCC-9",2015,1.0844,5.5507,29.8714,8.0897,8.5174,51963,1
"US-AR_BCR-26","US-AR_BCR-26_LCC-9",2016,0.8323,4.5525,23.7234,6.4978,6.9291,51963,1
"US-AR_BCR-26","US-AR_BCR-26_LCC-9",2017,0.7093,3.8118,21.001,5.518,5.9777,51963,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1966,0.0036,0.7211,35.5195,5.5409,31.8255,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1967,0.0044,0.6382,34.4937,5.197,33.3233,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1968,0.0049,0.6579,32.6273,4.6316,21.461,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1969,0.0049,0.7033,33.3627,5.2043,29.2099,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1970,0.004,0.6191,28.6255,4.1945,24.0504,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1971,0.0046,0.639,31.4414,4.8278,32.2036,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1972,0.0036,0.6073,34.4511,7.1651,153.8394,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1973,0.0035,0.5594,24.0838,3.725,24.085,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1974,0.0044,0.5854,27.4421,3.7246,16.5971,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1975,0.0046,0.5369,21.7169,3.3089,22.0861,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1976,0.202,4.3419,96.2193,14.6412,38.7681,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1977,0.1458,2.6749,56.327,8.9476,28.1874,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1978,0.0016,0.2586,8.8238,1.2679,4.7088,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1979,0.0023,0.2356,8.0181,1.1487,5.3278,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1980,0.0026,0.2222,7.187,1.0369,2.9764,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1981,0.0024,0.2324,7.94,1.1324,3.9083,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1982,0.033,0.8641,18.1219,2.8823,8.3917,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1983,0.0024,0.2515,7.6454,1.1482,4.4284,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1984,0.2405,5.1772,110.3479,18.4727,75.5511,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1985,0.0024,0.2582,8.1252,1.2131,4.1613,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1986,0.0036,0.3696,12.453,1.8499,8.2504,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1987,0.0036,0.3676,13.4736,2.3075,36.0909,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1988,0.0029,0.3557,12.2263,1.9072,8.7247,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1989,0.004,0.3573,12.4319,2.2088,26.2873,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1990,0.0029,0.1923,5.339,0.8045,2.2763,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1991,0.0021,0.2051,6.0728,0.8655,2.975,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1992,0.0029,0.172,4.9121,0.7108,2.1679,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1993,0.002,0.1812,5.0068,0.7605,2.6351,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1994,0.0019,0.1704,4.8075,0.7344,2.8679,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1995,0.0017,0.1556,4.6789,0.668,2.1047,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1996,0.0029,0.2828,10.188,1.6308,10.0768,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1997,0.0033,0.2825,12.3166,2.1569,21.2662,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1998,0.0021,0.1599,4.3537,0.6441,1.9593,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",1999,0.0501,0.9941,23.4701,3.6312,14.6969,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2000,0.0031,0.257,9.487,1.4106,6.1817,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2001,0.003,0.2414,8.598,1.3901,8.2632,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2002,0.0021,0.146,4.0323,0.6565,3.3578,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2003,0.0023,0.1498,4.279,0.6548,2.7673,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2004,0.0222,0.4277,7.2295,1.2318,3.6328,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2005,0.0257,0.4739,8.891,1.513,4.1428,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2006,0.0112,0.245,4.2703,0.7191,1.9174,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2007,0.0123,0.2512,4.0356,0.7135,2.3091,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2008,0.0199,0.3329,5.6472,0.9335,2.169,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2009,0.0035,0.1129,2.4167,0.3729,1.1236,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2010,0.0048,0.1422,2.7113,0.4472,1.3957,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2011,8e-04,0.0659,1.7974,0.2706,0.8676,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2012,0.0451,0.9265,20.2916,3.2239,10.1453,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2013,0.0093,0.2005,3.6579,0.6047,1.5264,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2014,0.0035,0.1197,2.8873,0.4442,1.4958,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2015,0.0045,0.1458,3.1908,0.498,1.5409,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2016,0.0044,0.1332,2.8006,0.4677,1.9792,7685,1
"US-CA_BCR-15","US-CA_BCR-15_LCC-5",2017,0.01,0.2733,7.8302,1.1917,4.6309,7685,1
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1966,1.1995,2.1447,3.8972,2.2542,0.7048,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1967,0.8868,1.5936,2.8963,1.6689,0.5126,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1968,1.0208,1.798,3.2031,1.8791,0.5617,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1969,0.9169,1.6391,2.9344,1.7193,0.5176,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1970,0.92,1.6512,2.9372,1.7182,0.5152,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1971,0.9554,1.6848,2.9629,1.7584,0.5208,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1972,0.7427,1.3214,2.3006,1.375,0.4044,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1973,0.6765,1.1854,2.0807,1.2361,0.3633,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1974,0.7321,1.295,2.23,1.3418,0.3875,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1975,1.2409,2.116,3.6495,2.2003,0.6237,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1976,1.4823,2.539,4.3144,2.6281,0.7313,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1977,1.2265,2.067,3.521,2.1447,0.589,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1978,0.9212,1.5538,2.6264,1.6088,0.4417,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1979,1.0901,1.843,3.1585,1.918,0.5306,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1980,1.4063,2.3743,4.0505,2.4671,0.6781,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1981,0.8818,1.4846,2.5078,1.5362,0.4121,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1982,0.9015,1.5246,2.5531,1.5783,0.4242,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1983,0.8234,1.3809,2.3424,1.4344,0.3913,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1984,1.0267,1.7181,2.8953,1.7828,0.4768,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1985,0.8565,1.4413,2.4166,1.4928,0.4014,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1986,1.0052,1.6789,2.8383,1.7442,0.4708,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1987,0.916,1.5463,2.6282,1.5981,0.4332,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1988,1.0807,1.808,3.0543,1.8739,0.5038,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1989,0.7359,1.25,2.0927,1.2943,0.3486,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1990,0.7026,1.2133,2.05,1.2503,0.3414,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1991,0.6125,1.0554,1.7733,1.0902,0.2964,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1992,0.7831,1.3193,2.1817,1.3623,0.3601,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1993,0.7151,1.2025,2.0106,1.2459,0.3358,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1994,0.7774,1.2994,2.1843,1.3476,0.3629,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1995,0.7487,1.2531,2.1102,1.2956,0.3465,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1996,0.7992,1.3286,2.2312,1.3764,0.3668,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1997,0.7747,1.3064,2.1608,1.3491,0.3559,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1998,1.3158,2.2005,3.6925,2.2796,0.6096,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",1999,0.6865,1.1678,1.9465,1.2061,0.3245,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2000,0.5784,0.9602,1.622,0.9965,0.2698,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2001,0.6888,1.162,1.9373,1.2041,0.3225,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2002,0.4476,0.7625,1.2931,0.7896,0.2173,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2003,0.4335,0.7295,1.2225,0.7559,0.2037,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2004,0.5102,0.8703,1.4611,0.8975,0.2427,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2005,0.5434,0.9097,1.5286,0.9451,0.2534,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2006,0.5098,0.8526,1.4311,0.8832,0.2389,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2007,1.0527,1.7416,2.8905,1.8036,0.4746,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2008,1.0215,1.6894,2.7919,1.7469,0.4582,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2009,0.6003,1.0203,1.7121,1.0529,0.2831,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2010,0.6524,1.0745,1.7961,1.1095,0.2936,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2011,0.6209,1.0414,1.7219,1.0742,0.2839,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2012,1.0983,1.8332,3.0589,1.8957,0.5005,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2013,1.1059,1.8033,2.9981,1.8677,0.4859,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2014,0.9126,1.5134,2.4938,1.5619,0.4085,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2015,1.3812,2.2884,3.7517,2.3636,0.6159,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2016,0.9864,1.6269,2.7263,1.6878,0.4485,166000,0.990476190476191
"US-CA_BCR-32","US-CA_BCR-32_LCC-2",2017,0.5551,0.9355,1.5698,0.9678,0.2593,166000,0.990476190476191
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1966,0.0209,0.2377,2.3457,0.4781,1.0701,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1967,0.0214,0.2534,2.6439,0.5192,1.0269,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1968,0.0217,0.2577,2.552,0.5198,0.986,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1969,0.0265,0.2664,2.4788,0.5074,0.86,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1970,0.0205,0.2352,2.2267,0.4482,0.7039,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1971,0.0275,0.2667,2.4676,0.5055,0.831,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1972,0.0269,0.2689,2.4508,0.5069,0.8234,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1973,0.0208,0.2391,2.2299,0.4532,0.6913,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1974,0.0223,0.2431,2.2687,0.4583,0.8445,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1975,0.0223,0.2415,2.1648,0.4477,0.6617,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1976,0.0382,0.333,3.2452,0.6654,1.5327,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1977,0.0402,0.3515,3.304,0.6769,1.1702,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1978,0.0284,0.2734,2.3687,0.4951,0.7316,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1979,0.0279,0.2718,2.5026,0.499,0.759,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1980,0.0337,0.2891,2.5532,0.5317,0.8864,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1981,0.0208,0.2362,2.1013,0.4341,0.6412,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1982,0.0233,0.242,1.9926,0.4276,0.6028,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1983,0.0335,0.2909,2.5381,0.5272,0.8025,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1984,0.0244,0.2561,2.1872,0.4643,0.7523,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1985,0.0239,0.2528,2.2175,0.4568,0.6993,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1986,0.0343,0.3004,2.5236,0.5383,0.8514,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1987,0.0326,0.3004,2.5118,0.5377,0.8509,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1988,0.0293,0.278,2.2509,0.4865,0.6911,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1989,0.0308,0.2807,2.2931,0.4974,0.7421,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1990,0.0309,0.2821,2.3311,0.4972,0.7728,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1991,0.0237,0.2475,2.0392,0.4334,0.6126,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1992,0.0313,0.2827,2.292,0.495,0.6875,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1993,0.0569,0.4836,5.1108,0.9892,1.9898,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1994,0.0238,0.2498,2.0198,0.4338,0.5934,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1995,0.0229,0.2473,2.021,0.4385,0.6423,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1996,0.0374,0.3239,2.6612,0.5715,0.9066,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1997,0.0235,0.2474,2.0331,0.4348,0.6071,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1998,0.031,0.2916,2.373,0.5198,0.9396,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",1999,0.041,0.3426,2.7106,0.6012,0.8859,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2000,0.0444,0.3584,3.0158,0.6483,0.9882,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2001,0.0243,0.2576,2.0431,0.4425,0.6343,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2002,0.0249,0.2592,2.1148,0.4499,0.5959,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2003,0.0246,0.2574,2.1903,0.4559,0.6515,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2004,0.0415,0.3406,2.767,0.6029,0.904,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2005,0.034,0.308,2.6555,0.5458,0.7864,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2006,0.0344,0.3198,2.7425,0.577,0.9702,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2007,0.0389,0.332,2.8723,0.5973,0.8546,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2008,0.0407,0.3421,3.0239,0.6184,0.9316,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2009,0.0251,0.2657,2.2185,0.4676,0.6521,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2010,0.0261,0.2646,2.271,0.469,0.669,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2011,0.0339,0.3089,2.5019,0.5359,0.7309,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2012,0.0457,0.3888,3.5007,0.7088,1.0848,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2013,0.0274,0.2835,2.4314,0.5097,0.7403,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2014,0.0256,0.2802,2.4243,0.4983,0.705,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2015,0.0415,0.3688,3.1756,0.6605,1.0765,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2016,0.045,0.3917,3.3723,0.7189,1.1132,105000,1
"US-CA_BCR-33","US-CA_BCR-33_LCC-3",2017,0.0319,0.3126,2.739,0.5635,0.8064,105000,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1966,1.6383,5.7104,19.9449,6.9811,4.9066,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1967,1.4997,5.6045,18.7988,6.7705,4.7426,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1968,1.6819,5.971,20.3263,7.2178,5.1088,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1969,1.4154,5.3054,18.0388,6.429,4.5614,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1970,1.6831,5.8376,19.7832,7.0645,4.8621,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1971,1.8051,6.2377,21.4064,7.5898,5.2793,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1972,1.6857,6.0107,19.9218,7.2657,4.9445,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1973,1.4973,5.5929,18.6814,6.7667,4.7899,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1974,1.856,6.3018,20.8165,7.6343,5.1945,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1975,1.8868,6.3286,21.048,7.6513,5.1854,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1976,1.9665,6.5859,21.8028,7.9446,5.4738,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1977,2.1062,6.9611,23.2611,8.4073,5.6789,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1978,1.8934,6.3242,20.8624,7.5673,5.0822,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1979,2.2794,7.4467,24.9477,8.9612,6.1086,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1980,2.0932,6.7666,21.9441,8.1689,5.397,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1981,2.3008,7.4234,24.2001,8.8895,5.8436,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1982,2.1039,6.9853,22.4511,8.3473,5.5598,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1983,1.9832,6.6374,21.239,7.9425,5.2777,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1984,2.3757,7.5894,24.662,9.089,6.0111,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1985,2.0413,6.8909,22.6514,8.2326,5.4236,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1986,2.4588,7.7993,25.73,9.413,6.2863,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1987,2.5846,8.0887,27.0975,9.7815,6.5703,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1988,2.6353,8.6291,29.2821,10.4568,7.1922,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1989,2.4369,7.7856,25.5637,9.3799,6.2427,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1990,2.4255,7.8027,25.5476,9.3981,6.1878,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1991,2.3082,7.5127,24.7304,9.0314,6.0068,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1992,2.5422,8.0781,26.2763,9.7014,6.4236,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1993,2.7042,8.5346,28.2222,10.324,6.9534,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1994,2.5174,8.0648,26.3531,9.7009,6.5028,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1995,2.7677,8.8242,29.0929,10.6671,7.2197,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1996,2.4715,8.0967,26.4046,9.6906,6.3634,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1997,2.6696,8.5069,27.8971,10.2097,6.7816,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1998,2.9431,9.2984,30.7777,11.2064,7.592,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",1999,2.5505,8.3486,26.9153,9.9933,6.5158,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2000,2.2953,7.6822,24.7713,9.1674,5.9889,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2001,2.1333,7.3967,23.9725,8.8953,5.8454,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2002,2.2613,7.6976,25.0624,9.1878,6.0755,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2003,2.1177,7.5357,24.7685,9.067,6.0017,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2004,2.4218,8.2197,25.8145,9.8209,6.3654,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2005,2.1884,7.6754,25.2569,9.2225,6.1375,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2006,2.5855,8.5411,27.6135,10.2313,6.759,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2007,3.0318,9.5841,32.0385,11.5084,7.62,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2008,2.8063,9.1913,29.759,10.9973,7.23,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2009,2.6572,8.5995,28.1378,10.3969,6.9273,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2010,2.3087,8.1072,26.2379,9.7805,6.5751,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2011,2.9898,9.5789,31.5108,11.5365,7.7281,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2012,3.6597,12.252,44.322,15.079,10.9923,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2013,3.3603,11.0163,37.7876,13.488,9.5596,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2014,3.0295,9.789,32.3339,11.7545,7.7549,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2015,3.4911,11.2139,37.8554,13.5991,9.2428,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2016,2.7135,9.1334,28.8303,10.9312,7.1847,45530,1
"US-CA_BCR-5","US-CA_BCR-5_LCC-11",2017,2.6104,8.9003,29.07,10.7612,7.2123,45530,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1966,0.0037,0.2564,10.9228,1.8648,21.4794,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1967,0.0037,0.2482,9.5143,1.5294,9.4386,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1968,0.0032,0.2075,6.3977,0.9625,3.7775,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1969,0.0033,0.2032,6.3486,0.9709,4.7095,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1970,0.0029,0.1973,5.4148,0.825,2.7925,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1971,0.0038,0.1947,5.5774,0.8565,2.8337,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1972,0.0028,0.1787,4.8977,0.7659,2.7711,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1973,0.0031,0.1702,4.8212,0.7366,3.2175,40218,1
"US-CA_BCR-9","US-CA_BCR-9_LCC-5",1974,0.0039,0.2083,6.5964,1.1435,8.0986,40218,1
