Year,Strata,Winter_mint,Winter_prec
1981,US-KY_BCR-28_LCC-1,-5.749541014,674740.3899
1981,US-MD_BCR-28_LCC-1,-8.06667506,86861.78002
1981,US-NJ_BCR-28_LCC-1,-11.45846372,56043.36998
1981,US-NY_BCR-28_LCC-1,-13.6380734,1020462.91
1981,US-NC_BCR-28_LCC-1,-6.125674129,431321.33
1981,US-OH_BCR-24_LCC-1,-6.230634041,31949.96
1981,US-OH_BCR-28_LCC-1,-7.650110604,675391.76
1981,US-PA_BCR-28_LCC-1,-10.65609297,2000100.59
1981,US-TN_BCR-24_LCC-1,-4.147960662,1414115.78
1981,US-TN_BCR-28_LCC-1,-4.896844136,1160941.86
1981,US-VA_BCR-28_LCC-1,-6.542217926,559462.55
1981,US-WV_BCR-28_LCC-1,-7.384704106,1579841.24
1981,US-CA_BCR-15_LCC-2,-1.458340452,4793179.78
1981,US-CA_BCR-32_LCC-2,4.14310561,9398634.129
1981,US-AZ_BCR-33_LCC-3,5.385643526,648375.0001
1981,US-AZ_BCR-34_LCC-3,-0.721671294,1274775.46
1981,US-CA_BCR-33_LCC-3,4.349075534,731522.61
1981,US-NV_BCR-33_LCC-3,0.577780949,190481.03
1981,US-NM_BCR-34_LCC-3,-4.9210447,276023.3801
1981,US-NM_BCR-35_LCC-3,-2.236722761,609132.8501
1981,US-TX_BCR-35_LCC-3,0.848988037,1224517.41
1981,US-IL_BCR-22_LCC-4,-7.262810346,2473436.7
1981,US-IN_BCR-22_LCC-4,-7.856631392,786418.2799
1981,US-IA_BCR-22_LCC-4,-10.09079024,1460598.44
1981,US-KS_BCR-22_LCC-4,-5.452105593,1553598.17
1981,US-MI_BCR-22_LCC-4,-10.3127045,119836.3701
1981,US-MN_BCR-22_LCC-4,-12.83990545,68743.83001
1981,US-MO_BCR-22_LCC-4,-6.137939611,2124379.95
1981,US-NE_BCR-22_LCC-4,-8.563190647,207476.1599
1981,US-OH_BCR-22_LCC-4,-8.198145425,1064055.19
1981,US-OK_BCR-22_LCC-4,-3.224562811,254906.3601
1981,US-WI_BCR-22_LCC-4,-8.763795183,5908.740007
1981,US-CA_BCR-9_LCC-5,-4.153942784,1585803.02
1981,US-CA_BCR-15_LCC-5,-4.860555097,431178.09
1981,US-ID_BCR-9_LCC-5,-6.566901097,2228458.92
1981,US-NV_BCR-9_LCC-5,-5.596521195,2874111.4
1981,US-OR_BCR-9_LCC-5,-4.739440084,2438143.76
1981,US-UT_BCR-9_LCC-5,-5.633650903,839100.9698
1981,CA-AB_BCR-10_LCC-6,-12.73276161,2650310.22
1981,CA-BC_BCR-9_LCC-6,-7.003892517,2965279.341
1981,CA-BC_BCR-10_LCC-6,-10.80831875,29516126.8
1981,US-ID_BCR-10_LCC-6,-6.210598046,8256349.138
1981,US-MT_BCR-10_LCC-6,-7.14296855,7120782.56
1981,US-OR_BCR-9_LCC-6,-2.010146981,1804743.68
1981,US-OR_BCR-10_LCC-6,-3.877499662,2715854.62
1981,US-WA_BCR-9_LCC-6,-2.023898354,7981602.711
1981,US-WA_BCR-10_LCC-6,-4.202242341,1257389.08
1981,US-WY_BCR-10_LCC-6,-8.893791143,2632728.79
1981,US-CO_BCR-18_LCC-7,-6.633479957,233965.43
1981,US-KS_BCR-18_LCC-7,-5.940032988,210432.86
1981,US-KS_BCR-19_LCC-7,-6.247967654,1233214.8
1981,US-NE_BCR-19_LCC-7,-8.602833118,432935.33
1981,US-NM_BCR-18_LCC-7,-4.385802454,178192.82
1981,US-OK_BCR-19_LCC-7,-3.035732147,1024897.75
1981,US-TX_BCR-18_LCC-7,-1.937381814,792223.1401
1981,US-TX_BCR-19_LCC-7,-0.342972742,1315664.62
1981,US-WY_BCR-18_LCC-7,-7.546801554,187447.1201
1981,US-LA_BCR-37_LCC-8,3.665681418,663681.1702
1981,US-OK_BCR-21_LCC-8,-1.869399019,809188.9602
1981,US-TX_BCR-20_LCC-8,2.710244516,1033346.13
1981,US-TX_BCR-21_LCC-8,2.645708608,3529726.74
1981,US-TX_BCR-36_LCC-8,6.94402004,1319490.65
1981,US-TX_BCR-37_LCC-8,6.579862182,1220875.18
1981,US-AL_BCR-27_LCC-9,-0.434793563,2159713.44
1981,US-AR_BCR-24_LCC-9,-3.371667005,902956.6899
1981,US-AR_BCR-25_LCC-9,-1.397515323,1655633.04
1981,US-AR_BCR-26_LCC-9,-1.794131299,1330330.69
1981,US-FL_BCR-27_LCC-9,1.373795433,380987.4899
1981,US-IL_BCR-24_LCC-9,-4.67562142,107533.53
1981,US-LA_BCR-25_LCC-9,0.584936342,1290760.43
1981,US-LA_BCR-26_LCC-9,1.849168275,1116223.75
1981,US-MS_BCR-26_LCC-9,-0.417235254,448586.6999
1981,US-MS_BCR-27_LCC-9,-0.707441714,2661420.18
1981,US-MO_BCR-24_LCC-9,-5.027637567,1395430.45
1981,US-OK_BCR-25_LCC-9,-1.400120697,763728.0604
1981,US-TN_BCR-27_LCC-9,-3.075570029,750307.2699
1981,US-TX_BCR-25_LCC-9,2.089052769,1866724.49
1981,US-CT_BCR-30_LCC-10,-11.20657605,166606.67
1981,US-DE_BCR-30_LCC-10,-5.38057759,59354.05994
1981,US-ME_BCR-14_LCC-10,-18.9852935,3216608.539
1981,US-ME_BCR-30_LCC-10,-14.36189459,30632.31002
1981,US-MD_BCR-29_LCC-10,-6.842583197,69685.16001
1981,US-MD_BCR-30_LCC-10,-4.812049025,177011.6699
1981,US-MA_BCR-14_LCC-10,-14.64665607,121101.85
1981,US-MA_BCR-30_LCC-10,-12.27923441,267010.8699
1981,CA-NB_BCR-14_LCC-10,-17.91999656,6474136.47
1981,US-NH_BCR-14_LCC-10,-17.57519466,465311.3
1981,US-NH_BCR-30_LCC-10,-14.10968333,73976.81
1981,US-NJ_BCR-29_LCC-10,-9.113435446,43129.68999
1981,US-NJ_BCR-30_LCC-10,-7.033644511,145680.87
1981,US-NY_BCR-14_LCC-10,-18.7931892,1137850.7
1981,US-NY_BCR-30_LCC-10,-8.138238883,81145.50998
1981,CA-NS_BCR-14_LCC-10,-11.41435499,6966163.771
1981,US-PA_BCR-29_LCC-10,-8.033613006,124315.72
1981,CA-PE_BCR-14_LCC-10,-12.84385479,462912.07
1981,CA-QC_BCR-14_LCC-10,-19.51873434,5278109.049
1981,US-RI_BCR-30_LCC-10,-11.11755189,61127.46002
1981,US-VT_BCR-14_LCC-10,-18.6010765,624418.94
1981,US-VA_BCR-27_LCC-10,-4.393026535,176752.6801
1981,US-VA_BCR-29_LCC-10,-5.386923079,218522.53
1981,US-VA_BCR-30_LCC-10,-3.423680682,59455.32001
1981,US-AK_BCR-5_LCC-11,-9.716049024,24241589.5
1981,CA-BC_BCR-5_LCC-11,-3.630878059,44871976.38
1981,US-CA_BCR-5_LCC-11,2.08338736,7196330.121
1981,US-OR_BCR-5_LCC-11,1.748141284,13940235.84
1981,US-WA_BCR-5_LCC-11,1.780524057,9919879.688
1981,US-FL_BCR-31_LCC-12,5.992945772,989222.7801
1981,CA-AB_BCR-11_LCC-13,-14.00629267,2693408.02
1981,US-IA_BCR-11_LCC-13,-11.25838552,137994.34
1981,CA-MB_BCR-11_LCC-13,-19.15197237,896559.2801
1981,US-MN_BCR-11_LCC-13,-15.29423414,346879.7901
1981,US-MT_BCR-11_LCC-13,-11.65387816,575212.2801
1981,US-MT_BCR-17_LCC-13,-9.145219375,964477.04
1981,US-ND_BCR-11_LCC-13,-16.05207087,874501.1902
1981,US-ND_BCR-17_LCC-13,-12.24512499,274065.65
1981,CA-SK_BCR-11_LCC-13,-16.57421322,3849887.03
1981,US-SD_BCR-11_LCC-13,-12.28611065,367473.1601
1981,US-SD_BCR-17_LCC-13,-9.270392413,703947.4901
1981,US-WY_BCR-17_LCC-13,-7.868865738,452506.53
1981,US-FL_BCR-27_LCC-14,1.255943889,525948.28
1981,US-GA_BCR-27_LCC-14,0.014025959,1324349.31
1981,US-GA_BCR-29_LCC-14,-1.816677586,906409.8001
1981,US-NC_BCR-27_LCC-14,-2.383982818,2226032.8
1981,US-NC_BCR-29_LCC-14,-4.014795996,790635.1602
1981,US-SC_BCR-27_LCC-14,-1.117853813,1231218.77
1981,US-SC_BCR-29_LCC-14,-2.413408234,409906.9201
1981,US-VA_BCR-27_LCC-14,-3.869099382,155894.0301
1981,US-VA_BCR-29_LCC-14,-4.1892365,215032.99
1981,US-AZ_BCR-16_LCC-15,-3.550882623,662839.0899
1981,US-CO_BCR-16_LCC-15,-8.312126084,1685503.85
1981,US-NM_BCR-16_LCC-15,-6.723185871,650142.32
1981,US-UT_BCR-16_LCC-15,-5.798852874,1303091.67
1981,US-IN_BCR-23_LCC-16,-8.836574027,475756.0998
1981,US-IA_BCR-23_LCC-16,-10.9720828,114624.92
1981,CA-MB_BCR-12_LCC-16,-20.88003894,208575.56
1981,US-MI_BCR-12_LCC-16,-13.93263193,2821635.56
1981,US-MI_BCR-23_LCC-16,-10.53176318,1954025.68
1981,US-MN_BCR-12_LCC-16,-18.90401381,830226.0301
1981,US-MN_BCR-23_LCC-16,-14.92980654,245783.61
1981,US-NY_BCR-13_LCC-16,-14.19553321,1746189.92
1981,US-OH_BCR-13_LCC-16,-8.998983464,555069.8398
1981,CA-ON_BCR-12_LCC-16,-21.59402555,7305596.379
1981,CA-ON_BCR-13_LCC-16,-14.41274826,3832348.99
1981,US-PA_BCR-13_LCC-16,-10.11536421,263194.41
1981,CA-QC_BCR-12_LCC-16,-24.59712126,8111139.84
1981,CA-QC_BCR-13_LCC-16,-19.91362129,1222519.5
1981,US-VT_BCR-13_LCC-16,-17.51865841,117693.6699
1981,US-WI_BCR-12_LCC-16,-16.16181122,568674.92
1981,US-WI_BCR-23_LCC-16,-12.61392114,1131233.62
1981,US-AK_BCR-1_LCC-17,-1.85854209,181003.7901
1981,US-AK_BCR-3_LCC-18,-27.03400282,7766439.741
1981,CA-NU_BCR-3_LCC-18,-30.85674082,28413320.29
1981,US-AK_BCR-4_LCC-19,-21.33952779,16476195.75
1981,CA-YT_BCR-4_LCC-19,-25.04305452,10666890.37
1981,US-AK_BCR-2_LCC-20,-13.46602703,9576038.94
1982,CA-AB_BCR-6_LCC-0,-27.27843883,13674521.65
1982,CA-BC_BCR-6_LCC-0,-28.59174922,3646902.93
1982,CA-MB_BCR-6_LCC-0,-26.4180006,1943518.64
1982,CA-MB_BCR-8_LCC-0,-30.46118341,7958079.36
1982,CA-NL_BCR-8_LCC-0,-9.844808314,17134740.99
1982,CA-NT_BCR-6_LCC-0,-32.37832062,7329032.28
1982,CA-NT_BCR-7_LCC-0,-28.85120475,28677338.18
1982,CA-ON_BCR-8_LCC-0,-25.72607135,15172493.26
1982,CA-QC_BCR-8_LCC-0,-21.65615918,28168822.13
1982,CA-SK_BCR-6_LCC-0,-27.75534875,3310116.82
1982,US-AL_BCR-28_LCC-1,-1.447233146,4479948.411
1982,US-GA_BCR-28_LCC-1,-3.064239377,2126006.55
1982,US-IN_BCR-24_LCC-1,-8.353207734,3396146.701
1982,US-KY_BCR-24_LCC-1,-6.116959772,7096694.32
1982,US-KY_BCR-28_LCC-1,-6.094419516,2065763.401
1982,US-MD_BCR-28_LCC-1,-8.416940721,275351.8001
1982,US-NJ_BCR-28_LCC-1,-10.04917981,350205.9002
1982,US-NY_BCR-28_LCC-1,-11.41800534,2285333.131
1982,US-NC_BCR-28_LCC-1,-5.849555629,2240332.061
1982,US-OH_BCR-24_LCC-1,-7.865272871,122915.8299
1982,US-OH_BCR-28_LCC-1,-7.929775361,1736950.63
1982,US-PA_BCR-28_LCC-1,-9.532105979,5544822.36
1982,US-TN_BCR-24_LCC-1,-3.903543002,4917570.63
1982,US-TN_BCR-28_LCC-1,-4.447696777,4054025.53
1982,US-VA_BCR-28_LCC-1,-7.00726096,2484391.17
1982,US-WV_BCR-28_LCC-1,-7.693239525,3829271.91
1982,US-CA_BCR-15_LCC-2,-3.26074954,7161637.858
1982,US-CA_BCR-32_LCC-2,3.050770555,11626656.82
1982,US-AZ_BCR-33_LCC-3,3.424147665,841372.2801
1982,US-AZ_BCR-34_LCC-3,-2.358582481,2454171.581
1982,US-CA_BCR-33_LCC-3,2.54759303,938421.3498
1982,US-NV_BCR-33_LCC-3,-1.25923903,274166.39
1982,US-NM_BCR-34_LCC-3,-5.899189562,410375.3699
1982,US-NM_BCR-35_LCC-3,-2.981656993,579272.68
1982,US-TX_BCR-35_LCC-3,-0.497711202,380087.7801
1982,US-IL_BCR-22_LCC-4,-10.82391715,6155334.14
1982,US-IN_BCR-22_LCC-4,-10.66015622,2938891.2
1982,US-IA_BCR-22_LCC-4,-14.56146299,3009228.83
1982,US-KS_BCR-22_LCC-4,-8.106467721,1523852.32
1982,US-MI_BCR-22_LCC-4,-9.97987317,183729.99
1982,US-MN_BCR-22_LCC-4,-17.95686455,305951.4899
1982,US-MO_BCR-22_LCC-4,-9.746161226,3427441.641
1982,US-NE_BCR-22_LCC-4,-13.01108527,534308.1301
1982,US-OH_BCR-22_LCC-4,-9.148878146,3382190.17
1982,US-OK_BCR-22_LCC-4,-4.973156741,479606.7098
1982,US-WI_BCR-22_LCC-4,-11.71240965,5331.229998
1982,US-CA_BCR-9_LCC-5,-5.357087204,2200646.41
1982,US-CA_BCR-15_LCC-5,-6.487582857,727342.2899
1982,US-ID_BCR-9_LCC-5,-9.077918582,4680089.93
1982,US-NV_BCR-9_LCC-5,-6.946045271,6934382.94
1982,US-OR_BCR-9_LCC-5,-6.24650396,4520680.09
1982,US-UT_BCR-9_LCC-5,-7.319996085,1996613.75
1982,CA-AB_BCR-10_LCC-6,-19.22259827,3303474.29
1982,CA-BC_BCR-9_LCC-6,-11.23383583,4937069.76
1982,CA-BC_BCR-10_LCC-6,-17.19243975,37120183.92
1982,US-ID_BCR-10_LCC-6,-9.204276381,13022506.94
1982,US-MT_BCR-10_LCC-6,-11.6242602,11459701.12
1982,US-OR_BCR-9_LCC-6,-4.103418552,2949879.19
1982,US-OR_BCR-10_LCC-6,-6.301224367,4594179.84
1982,US-WA_BCR-9_LCC-6,-5.760935487,11753268.57
1982,US-WA_BCR-10_LCC-6,-8.132712533,1610373.52
1982,US-WY_BCR-10_LCC-6,-12.40637485,6619608.21
1982,US-CO_BCR-18_LCC-7,-9.369218137,566026.0901
1982,US-KS_BCR-18_LCC-7,-8.068538642,145335.3101
1982,US-KS_BCR-19_LCC-7,-8.629055056,958737.1799
1982,US-NE_BCR-19_LCC-7,-12.5083503,1586664.75
1982,US-NM_BCR-18_LCC-7,-5.641915856,211579.2601
1982,US-OK_BCR-19_LCC-7,-4.811725591,981410.9798
1982,US-TX_BCR-18_LCC-7,-3.272362952,351640.08
1982,US-TX_BCR-19_LCC-7,-1.881489845,709499.1301
1982,US-WY_BCR-18_LCC-7,-11.1707126,274063.75
1982,US-LA_BCR-37_LCC-8,5.553541185,1341756
1982,US-OK_BCR-21_LCC-8,-3.537553192,1166555.84
1982,US-TX_BCR-20_LCC-8,1.153478316,448939.8301
1982,US-TX_BCR-21_LCC-8,1.597431694,2654287.66
1982,US-TX_BCR-36_LCC-8,6.198666153,374795.97
1982,US-TX_BCR-37_LCC-8,6.936384926,1119103.13
1982,US-AL_BCR-27_LCC-9,1.359021548,10640907.96
1982,US-AR_BCR-24_LCC-9,-5.366022519,2552796.08
1982,US-AR_BCR-25_LCC-9,-2.367949538,3561260.929
1982,US-AR_BCR-26_LCC-9,-3.142847429,3760323.71
1982,US-FL_BCR-27_LCC-9,3.738026739,1923094.13
1982,US-IL_BCR-24_LCC-9,-6.685312497,724043.2298
1982,US-LA_BCR-25_LCC-9,1.393917488,2643998.9
1982,US-LA_BCR-26_LCC-9,3.545260425,2884763.019
1982,US-MS_BCR-26_LCC-9,-0.257552394,1369017.06
1982,US-MS_BCR-27_LCC-9,0.739040445,10039395.68
1982,US-MO_BCR-24_LCC-9,-7.38071762,5530174.139
1982,US-OK_BCR-25_LCC-9,-2.799150799,1295797.67
1982,US-TN_BCR-27_LCC-9,-3.937407941,2428754.86
1982,US-TX_BCR-25_LCC-9,1.963112652,2572576.78
1982,US-CT_BCR-30_LCC-10,-9.193439527,1099855.23
1982,US-DE_BCR-30_LCC-10,-5.139471269,341948.93
1982,US-ME_BCR-14_LCC-10,-14.9174421,6887046.15
1982,US-ME_BCR-30_LCC-10,-11.00204416,164416.63
1982,US-MD_BCR-29_LCC-10,-6.852105378,380462.7799
1982,US-MD_BCR-30_LCC-10,-4.731373273,948136.7798
1982,US-MA_BCR-14_LCC-10,-12.24705963,538630.5202
1982,US-MA_BCR-30_LCC-10,-9.701370797,1334683.411
1982,CA-NB_BCR-14_LCC-10,-13.63277347,7980834.77
1982,US-NH_BCR-14_LCC-10,-14.37046628,1542317.67
1982,US-NH_BCR-30_LCC-10,-11.25041111,409648.6301
1982,US-NJ_BCR-29_LCC-10,-7.676535378,338058.0199
1982,US-NJ_BCR-30_LCC-10,-6.258299155,932039.6003
1982,US-NY_BCR-14_LCC-10,-14.96978294,1760365.9
1982,US-NY_BCR-30_LCC-10,-6.625666832,538780.2396
1982,CA-NS_BCR-14_LCC-10,-7.277962062,8964702.53
1982,US-PA_BCR-29_LCC-10,-7.461456345,801390.6103
1982,CA-PE_BCR-14_LCC-10,-8.303999507,600491.9796
1982,CA-QC_BCR-14_LCC-10,-15.47663617,6014081.84
1982,US-RI_BCR-30_LCC-10,-8.704584911,314751.6006
1982,US-VT_BCR-14_LCC-10,-15.11373167,1474567.54
1982,US-VA_BCR-27_LCC-10,-3.789044943,828553.3203
1982,US-VA_BCR-29_LCC-10,-5.553574206,1460650.02
1982,US-VA_BCR-30_LCC-10,-2.996565297,232152.9101
1982,US-AK_BCR-5_LCC-11,-13.94856274,14408126.71
1982,CA-BC_BCR-5_LCC-11,-8.068059895,41570022.54
1982,US-CA_BCR-5_LCC-11,0.705366562,9605162.878
1982,US-OR_BCR-5_LCC-11,0.347299884,24599902.28
1982,US-WA_BCR-5_LCC-11,-0.381799183,15566772.96
1982,US-FL_BCR-31_LCC-12,9.084906899,2776851.249
1982,CA-AB_BCR-11_LCC-13,-21.49888176,2681108.42
1982,US-IA_BCR-11_LCC-13,-15.96840197,818842.3401
1982,CA-MB_BCR-11_LCC-13,-24.03726914,1052597.69
1982,US-MN_BCR-11_LCC-13,-20.69619114,1480086.66
1982,US-MT_BCR-11_LCC-13,-19.90761466,1092635.79
1982,US-MT_BCR-17_LCC-13,-16.38293748,1773020.99
1982,US-ND_BCR-11_LCC-13,-22.77619035,1925330.92
1982,US-ND_BCR-17_LCC-13,-19.89344511,743598.5701
1982,CA-SK_BCR-11_LCC-13,-23.84040342,4167220.11
1982,US-SD_BCR-11_LCC-13,-18.13327776,1794532.26
1982,US-SD_BCR-17_LCC-13,-15.62429321,1099757.23
1982,US-WY_BCR-17_LCC-13,-13.86258855,595677.3101
1982,US-FL_BCR-27_LCC-14,4.141581669,2078198.88
1982,US-GA_BCR-27_LCC-14,2.011658649,5670319.91
1982,US-GA_BCR-29_LCC-14,-1.496268194,5095779.291
1982,US-NC_BCR-27_LCC-14,-1.467322221,5500547.14
1982,US-NC_BCR-29_LCC-14,-3.894225561,4058475.2
1982,US-SC_BCR-27_LCC-14,0.091233582,4781658.78
1982,US-SC_BCR-29_LCC-14,-2.461634293,3129714.44
1982,US-VA_BCR-27_LCC-14,-3.199620223,538220.5599
1982,US-VA_BCR-29_LCC-14,-4.513241064,1376433.33
1982,US-AZ_BCR-16_LCC-15,-5.484268121,1232113.66
1982,US-CO_BCR-16_LCC-15,-11.39091025,6879608.54
1982,US-NM_BCR-16_LCC-15,-8.032750854,1452883.27
1982,US-UT_BCR-16_LCC-15,-8.549084432,4255708.861
1982,US-IN_BCR-23_LCC-16,-11.001729,775985.8702
1982,US-IA_BCR-23_LCC-16,-15.34040358,267656.29
1982,CA-MB_BCR-12_LCC-16,-24.44939531,266160.3401
1982,US-MI_BCR-12_LCC-16,-13.61047661,4330433.21
1982,US-MI_BCR-23_LCC-16,-10.22743081,2369747.8
1982,US-MN_BCR-12_LCC-16,-22.48553466,2194022.731
1982,US-MN_BCR-23_LCC-16,-20.08997461,1240660.64
1982,US-NY_BCR-13_LCC-16,-11.21678914,2774652.87
1982,US-OH_BCR-13_LCC-16,-8.851403956,1400108.82
1982,CA-ON_BCR-12_LCC-16,-20.47595791,10474750.33
1982,CA-ON_BCR-13_LCC-16,-11.43967937,4522503.57
1982,US-PA_BCR-13_LCC-16,-9.123119807,562199.5399
1982,CA-QC_BCR-12_LCC-16,-20.09168098,9207994.51
1982,CA-QC_BCR-13_LCC-16,-15.3744527,1580102.1
1982,US-VT_BCR-13_LCC-16,-13.53133643,231481.61
1982,US-WI_BCR-12_LCC-16,-18.83449055,1547158.02
1982,US-WI_BCR-23_LCC-16,-16.13374203,2716130.7
1982,US-AK_BCR-1_LCC-17,-2.133316221,133218.5303
1982,US-AK_BCR-3_LCC-18,-30.23947794,7673298.01
1982,CA-NU_BCR-3_LCC-18,-31.62494114,27948211.17
1982,US-AK_BCR-4_LCC-19,-24.93888523,15076266.98
1982,CA-YT_BCR-4_LCC-19,-31.93862968,8618185.261
1982,US-AK_BCR-2_LCC-20,-14.784797,10723468.74
1983,CA-AB_BCR-6_LCC-0,-20.65844391,8340698.17
1983,CA-BC_BCR-6_LCC-0,-21.67140787,2450649.01
1983,CA-MB_BCR-6_LCC-0,-19.55204048,2715351
1983,CA-MB_BCR-8_LCC-0,-24.78901157,11497950
1983,CA-NL_BCR-8_LCC-0,-13.28575375,16554328.76
1983,CA-NT_BCR-6_LCC-0,-30.44164572,12234760.15
1983,CA-NT_BCR-7_LCC-0,-28.03679854,32194935.91
1983,CA-ON_BCR-8_LCC-0,-20.92014545,14495739.33
1983,CA-QC_BCR-8_LCC-0,-21.34198457,27418263.28
1983,CA-SK_BCR-6_LCC-0,-20.12068949,2990842.57
1983,US-AL_BCR-28_LCC-1,2.199609019,4057300.91
1983,US-GA_BCR-28_LCC-1,0.819390995,1708420.23
1983,US-IN_BCR-24_LCC-1,-1.333831314,2695033.079
1983,US-KY_BCR-24_LCC-1,-0.646555787,6246902.64
1983,US-KY_BCR-28_LCC-1,-1.862919657,1548049.11
1983,US-MD_BCR-28_LCC-1,-3.660830535,168671.7
1983,US-NJ_BCR-28_LCC-1,-5.091921133,230884.36
1983,US-NY_BCR-28_LCC-1,-6.931138852,1835040.83
1983,US-NC_BCR-28_LCC-1,-1.997753129,1784719.73
1983,US-OH_BCR-24_LCC-1,-1.66063403,97167.16998
1983,US-OH_BCR-28_LCC-1,-2.754403241,1530887.49
1983,US-PA_BCR-28_LCC-1,-4.743794014,3684761.88
1983,US-TN_BCR-24_LCC-1,0.423831598,4929204.66
1983,US-TN_BCR-28_LCC-1,-0.592020134,3082372.591
1983,US-VA_BCR-28_LCC-1,-2.984252287,1601389.91
1983,US-WV_BCR-28_LCC-1,-3.412342906,2586475.87
1983,US-CA_BCR-15_LCC-2,-3.174338851,7121122.871
1983,US-CA_BCR-32_LCC-2,3.149557667,14571979.38
1983,US-AZ_BCR-33_LCC-3,3.337708458,2463311.37
1983,US-AZ_BCR-34_LCC-3,-2.676301261,4578843.38
1983,US-CA_BCR-33_LCC-3,2.483062305,2298897.56
1983,US-NV_BCR-33_LCC-3,-1.196047449,677061.85
1983,US-NM_BCR-34_LCC-3,-6.27237031,972357.25
1983,US-NM_BCR-35_LCC-3,-3.393716654,1816756.58
1983,US-TX_BCR-35_LCC-3,-0.565488288,2002458.82
1983,US-IL_BCR-22_LCC-4,-3.260642216,8324309.351
1983,US-IN_BCR-22_LCC-4,-2.705658874,2303217.79
1983,US-IA_BCR-22_LCC-4,-7.378800509,4278760.29
1983,US-KS_BCR-22_LCC-4,-3.7892764,2519752.76
1983,US-MI_BCR-22_LCC-4,-3.710605579,153806.0301
1983,US-MN_BCR-22_LCC-4,-10.12836412,401989.8499
1983,US-MO_BCR-22_LCC-4,-3.501059245,4985947.55
1983,US-NE_BCR-22_LCC-4,-6.896853926,609078.6802
1983,US-OH_BCR-22_LCC-4,-2.724052734,2317481.39
1983,US-OK_BCR-22_LCC-4,-1.043474609,707905.8899
1983,US-WI_BCR-22_LCC-4,-4.218373497,9910.360015
1983,US-CA_BCR-9_LCC-5,-5.376659834,2325727.36
1983,US-CA_BCR-15_LCC-5,-6.528032312,664935.35
1983,US-ID_BCR-9_LCC-5,-7.517030715,3526915.459
1983,US-NV_BCR-9_LCC-5,-6.438879458,6049412.609
1983,US-OR_BCR-9_LCC-5,-5.621431526,3541096.63
1983,US-UT_BCR-9_LCC-5,-6.579171652,1765460.65
1983,CA-AB_BCR-10_LCC-6,-12.55234155,2234120.82
1983,CA-BC_BCR-9_LCC-6,-7.481495544,3730858.661
1983,CA-BC_BCR-10_LCC-6,-11.33504344,23354796.28
1983,US-ID_BCR-10_LCC-6,-7.974508149,10433198.76
1983,US-MT_BCR-10_LCC-6,-8.586526943,8865586.89
1983,US-OR_BCR-9_LCC-6,-3.054354275,2057372.951
1983,US-OR_BCR-10_LCC-6,-5.046809273,3481923.441
1983,US-WA_BCR-9_LCC-6,-3.658915635,10729222.61
1983,US-WA_BCR-10_LCC-6,-5.797610729,1701078.01
1983,US-WY_BCR-10_LCC-6,-10.99797654,4263038.401
1983,US-CO_BCR-18_LCC-7,-7.61728302,1044532.92
1983,US-KS_BCR-18_LCC-7,-6.149540413,586819.39
1983,US-KS_BCR-19_LCC-7,-5.628142977,1997833.24
1983,US-NE_BCR-19_LCC-7,-7.872203595,1815875.26
1983,US-NM_BCR-18_LCC-7,-5.805583733,1062079.51
1983,US-OK_BCR-19_LCC-7,-2.701120319,1584681.26
1983,US-TX_BCR-18_LCC-7,-3.221995613,2344812.51
1983,US-TX_BCR-19_LCC-7,-1.118228047,2366837.48
1983,US-WY_BCR-18_LCC-7,-7.472253355,393604.59
1983,US-LA_BCR-37_LCC-8,7.228859773,3168197.378
1983,US-OK_BCR-21_LCC-8,-0.692586905,1605818.23
1983,US-TX_BCR-20_LCC-8,1.643668241,1520761.36
1983,US-TX_BCR-21_LCC-8,2.536437089,5802107.45
1983,US-TX_BCR-36_LCC-8,6.305804229,1157323.12
1983,US-TX_BCR-37_LCC-8,7.207392995,2059987.96
1983,US-AL_BCR-27_LCC-9,3.920490547,11134098.48
1983,US-AR_BCR-24_LCC-9,-0.872145466,4257276.29
1983,US-AR_BCR-25_LCC-9,1.145240362,7898199.55
1983,US-AR_BCR-26_LCC-9,1.360177023,6300616.508
1983,US-FL_BCR-27_LCC-9,5.644454813,2210616.62
1983,US-IL_BCR-24_LCC-9,-0.798874998,914165.9106
1983,US-LA_BCR-25_LCC-9,3.551768991,7733364.64
1983,US-LA_BCR-26_LCC-9,5.658090593,6430667.261
1983,US-MS_BCR-26_LCC-9,3.184827206,3679900.77
1983,US-MS_BCR-27_LCC-9,3.550784037,17791920.24
1983,US-MO_BCR-24_LCC-9,-2.140242992,8220351.441
1983,US-OK_BCR-25_LCC-9,0.21449798,2028217.44
1983,US-TN_BCR-27_LCC-9,0.810651809,3688006.122
1983,US-TX_BCR-25_LCC-9,3.63790552,6694546.922
1983,US-CT_BCR-30_LCC-10,-4.778142514,696294.5197
1983,US-DE_BCR-30_LCC-10,-0.568258616,210196.5102
1983,US-ME_BCR-14_LCC-10,-11.29877223,4750324.811
1983,US-ME_BCR-30_LCC-10,-7.01551282,105105.6099
1983,US-MD_BCR-29_LCC-10,-2.171203074,234425.27
1983,US-MD_BCR-30_LCC-10,-0.16630229,597933.4102
1983,US-MA_BCR-14_LCC-10,-7.499071571,421612.16
1983,US-MA_BCR-30_LCC-10,-5.519389886,836099.78
1983,CA-NB_BCR-14_LCC-10,-11.49285389,4665763
1983,US-NH_BCR-14_LCC-10,-10.02785178,1190326.47
